,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
571,Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,35,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
572,Nuno da Costa,cv CPV,FW,Strasbourg,fr Ligue 1,28,1991,5.9,15,2.56,12,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
573,David Costas,es ESP,DF,Celta Vigo,es La Liga,24,1995,3.8,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
574,Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,32,1987,28.0,1,0.04,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
575,Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,27,1991,18.0,28,1.56,24,0,1,1,2,0,1,0.06,1,0,0,0,0,0,Matches
576,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,24,1994,7.4,5,0.68,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
577,Yoann Court,fr FRA,"FW,MF",Brest,fr Ligue 1,29,1990,16.3,48,2.95,31,6,1,2,5,3,10,0.61,6,2,0,1,0,1,Matches
578,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,27,1992,34.0,2,0.06,1,0,0,1,0,0,1,0.03,0,0,0,1,0,0,Matches
579,Philippe Coutinho,br BRA,"MF,FW",Bayern Munich,de Bundesliga,27,1992,15.7,81,5.17,67,6,3,2,2,1,12,0.77,11,0,0,0,1,0,Matches
580,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,20,1999,6.2,4,0.65,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
581,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,25,1994,16.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
582,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,29,1989,30.3,51,1.68,37,8,1,1,4,0,1,0.03,1,0,0,0,0,0,Matches
583,Domenico Criscito,it ITA,DF,Genoa,it Serie A,32,1986,22.8,37,1.62,29,8,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
584,Bryan Cristante,it ITA,MF,Roma,it Serie A,24,1995,18.0,44,2.45,35,1,1,4,1,2,6,0.33,6,0,0,0,0,0,Matches
585,Sebastián Cristóforo,uy URU,MF,Fiorentina,it Serie A,25,1993,1.0,5,5.00,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
586,Sebastián Cristóforo,uy URU,MF,Eibar,es La Liga,25,1993,9.7,15,1.54,11,1,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
587,Juan Cuadrado,co COL,"DF,FW",Juventus,it Serie A,31,1988,29.5,111,3.76,97,2,4,1,5,2,10,0.34,9,0,0,0,1,0,Matches
588,Cucho,co COL,"FW,MF",Mallorca,es La Liga,20,1999,16.5,37,2.24,23,0,7,3,4,0,6,0.36,3,0,1,1,1,0,Matches
589,Marc Cucurella,es ESP,"MF,DF",Getafe,es La Liga,21,1998,36.0,111,3.09,85,6,4,3,9,4,11,0.31,9,0,0,0,1,1,Matches
590,Iván Cuéllar,es ESP,GK,Leganés,es La Liga,35,1984,27.0,7,0.26,4,3,0,0,0,0,1,0.04,0,1,0,0,0,0,Matches
591,Jaume Cuéllar,bo BOL,"MF,FW",SPAL,it Serie A,17,2001,0.8,1,1.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
592,Mickaël Cuisance,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,19,1999,3.4,17,5.02,13,2,1,0,1,0,3,0.89,2,0,0,0,1,0,Matches
593,Matheus Cunha,br BRA,"FW,MF",Hertha BSC,de Bundesliga,20,1999,8.3,34,4.11,18,0,9,3,3,1,5,0.60,2,0,1,1,1,0,Matches
594,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,de Bundesliga,20,1999,3.1,16,5.16,8,0,0,4,3,1,1,0.32,0,0,0,1,0,0,Matches
595,Felipe Curcio,br BRA,DF,Brescia,it Serie A,25,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
596,Patrick Cutrone,it ITA,FW,Wolves,eng Premier League,21,1998,3.3,5,1.52,2,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
597,Patrick Cutrone,it ITA,FW,Fiorentina,it Serie A,21,1998,9.3,19,2.04,14,0,0,3,2,0,2,0.21,1,0,0,0,1,0,Matches
598,Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,24,1995,19.7,85,4.32,43,32,0,8,1,1,13,0.66,5,6,0,2,0,0,Matches
599,Rafael Czichos,de GER,DF,Köln,de Bundesliga,29,1990,24.5,23,0.94,16,2,1,3,0,1,3,0.12,1,0,0,2,0,0,Matches
600,Lennart-Marten Czyborra,de GER,DF,Atalanta,it Serie A,20,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
601,Marco D'Alessandro,it ITA,"MF,DF",SPAL,it Serie A,28,1991,8.7,25,2.88,19,0,4,0,2,0,0,0.00,0,0,0,0,0,0,Matches
602,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,30,1988,15.6,22,1.41,16,2,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
603,Felice D'Amico,it ITA,MF,Sampdoria,it Serie A,18,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
604,Lucas Da Cunha,fr FRA,MF,Rennes,fr Ligue 1,18,2001,0.8,5,6.25,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
605,Jacopo Da Riva,it ITA,MF,Atalanta,it Serie A,18,2000,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
606,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,31,1988,24.9,16,0.64,15,0,0,1,0,0,3,0.12,3,0,0,0,0,0,Matches
607,Moanes Dabbur,il ISR,FW,Sevilla,es La Liga,27,1992,0.3,3,10.38,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
608,Moanes Dabbur,il ISR,FW,Hoffenheim,de Bundesliga,27,1992,8.5,29,3.41,18,0,1,3,7,0,3,0.35,2,0,0,0,1,0,Matches
609,Bryan Dabo,bf BFA,MF,SPAL,it Serie A,27,1992,12.5,25,2.01,22,1,0,1,1,0,5,0.40,4,0,0,1,0,0,Matches
610,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,20,1998,7.4,12,1.63,9,1,1,0,0,1,1,0.14,1,0,0,0,0,0,Matches
611,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,23,1996,6.2,16,2.59,14,0,1,1,0,0,3,0.48,3,0,0,0,0,0,Matches
612,Leon Dajaku,de GER,"DF,MF",Bayern Munich,de Bundesliga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
613,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,35,1984,11.1,10,0.90,6,1,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
614,Christian Dalle Mura,it ITA,FW,Fiorentina,it Serie A,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
615,Diogo Dalot,pt POR,"DF,MF",Manchester Utd,eng Premier League,20,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
616,Charlie Daniels,eng ENG,DF,Bournemouth,eng Premier League,32,1986,1.4,4,2.86,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
617,Danilo,br BRA,DF,Juventus,it Serie A,28,1991,16.0,46,2.87,37,1,1,4,2,1,5,0.31,4,0,0,1,0,0,Matches
618,Arnaut Danjuma,nl NED,MF,Bournemouth,eng Premier League,22,1997,7.0,12,1.72,9,1,1,0,1,0,1,0.14,0,0,1,0,0,0,Matches
619,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,32,1987,14.1,10,0.71,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
620,Kevin Danso,at AUT,DF,Southampton,eng Premier League,20,1998,3.1,3,0.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
621,Dante,br BRA,DF,Nice,fr Ligue 1,35,1983,21.0,22,1.05,18,0,0,2,0,2,3,0.14,2,0,0,1,0,0,Matches
622,Andrea Danzi,it ITA,MF,Hellas Verona,it Serie A,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
623,Sergi Darder,es ESP,MF,Espanyol,es La Liga,25,1993,29.5,84,2.84,58,15,3,5,2,1,4,0.14,4,0,0,0,0,0,Matches
624,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,28,1990,25.1,84,3.35,59,15,1,5,3,1,6,0.24,6,0,0,0,0,0,Matches
625,Matteo Darmian,it ITA,DF,Parma,it Serie A,29,1989,29.8,42,1.41,30,7,1,1,3,0,5,0.17,5,0,0,0,0,0,Matches
626,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,18,2000,24.8,73,2.94,62,1,5,0,3,2,9,0.36,8,0,1,0,0,0,Matches
627,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,26,1993,15.9,17,1.07,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
628,Tom Davies,eng ENG,MF,Everton,eng Premier League,21,1998,22.5,30,1.33,20,0,3,4,3,0,0,0.00,0,0,0,0,0,0,Matches
629,Keinan Davis,eng ENG,FW,Aston Villa,eng Premier League,21,1998,6.1,18,2.96,9,0,1,4,4,0,3,0.49,1,0,0,1,1,0,Matches
630,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,24,1995,7.7,5,0.65,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
631,Craig Dawson,eng ENG,DF,Watford,eng Premier League,29,1990,26.2,13,0.50,8,1,0,4,0,0,0,0.00,0,0,0,0,0,0,Matches
632,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,28,1991,31.0,233,7.51,164,42,13,4,8,2,32,1.03,23,2,5,1,1,0,Matches
633,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,32,1987,16.7,6,0.36,5,0,0,0,1,0,3,0.18,3,0,0,0,0,0,Matches
634,Rodrigo De Paul,ar ARG,MF,Udinese,it Serie A,25,1994,31.4,165,5.26,104,33,9,7,6,6,17,0.54,6,4,2,2,1,2,Matches
635,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,26,1992,5.2,11,2.11,8,0,2,0,1,0,3,0.57,3,0,0,0,0,0,Matches
636,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,31,1988,24.9,35,1.40,28,3,1,1,2,0,4,0.16,3,0,0,1,0,0,Matches
637,Lucas Deaux,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,14.8,31,2.09,28,0,1,1,1,0,2,0.13,2,0,0,0,0,0,Matches
638,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,34,1985,19.7,39,1.98,30,6,2,1,0,0,2,0.10,1,1,0,0,0,0,Matches
639,Troy Deeney,eng ENG,FW,Watford,eng Premier League,31,1988,24.7,64,2.59,49,0,0,4,10,1,4,0.16,3,0,0,0,1,0,Matches
640,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,it Serie A,28,1991,10.9,30,2.76,24,0,1,3,2,0,8,0.73,5,0,1,2,0,0,Matches
641,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,23,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
642,Alessandro Deiola,it ITA,MF,Lecce,it Serie A,23,1995,8.0,15,1.88,13,0,0,1,1,0,1,0.13,1,0,0,0,0,0,Matches
643,Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1996,13.8,47,3.41,33,0,5,3,6,0,7,0.51,7,0,0,0,0,0,Matches
644,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,27,1992,13.9,24,1.72,19,1,3,0,1,0,0,0.00,0,0,0,0,0,0,Matches
645,Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,27,1991,9.2,10,1.08,9,0,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
646,Paul Delecroix,gw GNB,GK,Metz,fr Ligue 1,30,1988,1.5,1,0.66,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
647,Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25,1994,11.2,14,1.25,14,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
648,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,27,1991,25.3,86,3.39,49,2,8,12,15,0,11,0.43,3,0,2,3,3,0,Matches
649,Fabian Delph,eng ENG,MF,Everton,eng Premier League,29,1989,13.2,25,1.89,23,0,0,2,0,0,2,0.15,2,0,0,0,0,0,Matches
650,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,23,1996,24.3,44,1.81,32,0,4,3,5,0,6,0.25,5,0,0,0,1,0,Matches
651,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,22,1997,4.0,14,3.53,8,2,3,0,1,0,2,0.50,1,0,1,0,0,0,Matches
652,Merih Demiral,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,2,0.43,2,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
653,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,26,1993,17.5,87,4.97,44,35,2,6,0,0,10,0.57,4,6,0,0,0,0,Matches
654,Diego Demme,de GER,MF,Napoli,it Serie A,27,1991,10.0,23,2.29,20,0,0,1,2,0,1,0.10,1,0,0,0,0,0,Matches
655,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,27,1991,13.5,37,2.75,35,1,1,0,0,0,2,0.15,2,0,0,0,0,0,Matches
656,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,12,0.51,12,0,0,0,0,0,2,0.08,2,0,0,0,0,0,Matches
657,Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,24,1995,31.1,23,0.74,21,0,0,1,0,1,1,0.03,1,0,0,0,0,0,Matches
658,Kevin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,18,2000,6.7,14,2.09,10,0,1,2,1,0,3,0.45,2,0,0,1,0,0,Matches
659,Stefano Denswil,nl NED,DF,Bologna,it Serie A,26,1993,24.9,27,1.08,21,1,0,2,3,0,2,0.08,2,0,0,0,0,0,Matches
660,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,22,1997,20.6,57,2.77,41,4,3,7,2,0,4,0.19,2,0,0,0,2,0,Matches
661,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,5,0.44,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
662,Daniele Dessena,it ITA,MF,Brescia,it Serie A,32,1987,20.8,25,1.20,21,0,0,2,2,0,3,0.14,1,0,0,0,2,0,Matches
663,Mattia Destro,it ITA,FW,Bologna,it Serie A,28,1991,2.1,3,1.46,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
664,Mattia Destro,it ITA,"FW,MF",Genoa,it Serie A,28,1991,1.7,3,1.80,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
665,Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,25,1994,23.3,104,4.46,57,11,18,8,7,3,10,0.43,5,0,2,0,1,2,Matches
666,Deyverson,br BRA,FW,Getafe,es La Liga,28,1991,2.3,5,2.21,4,0,0,1,0,0,2,0.88,1,0,0,1,0,0,Matches
667,Samuel Di Carmine,it ITA,"FW,MF",Hellas Verona,it Serie A,30,1988,14.4,23,1.60,14,0,0,4,4,1,2,0.14,1,0,0,0,1,0,Matches
668,Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,12.0,50,4.16,28,6,5,2,7,2,4,0.33,2,1,0,0,1,0,Matches
669,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,76,2.30,66,4,2,1,2,1,5,0.15,5,0,0,0,0,0,Matches
670,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,22.2,143,6.44,101,23,12,4,3,0,24,1.08,17,4,2,1,0,0,Matches
671,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,46,2.28,35,0,4,4,3,0,4,0.20,2,0,1,0,1,0,Matches
672,Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,13.2,24,1.82,20,0,3,0,1,0,4,0.30,3,0,1,0,0,0,Matches
673,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,19.7,72,3.66,51,3,14,2,2,0,10,0.51,7,0,2,0,1,0,Matches
674,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22,1996,16.0,7,0.44,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
675,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,9,0.59,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
676,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,13.3,11,0.82,8,1,0,2,0,0,1,0.07,1,0,0,0,0,0,Matches
677,Amad Diallo,ci CIV,FW,Atalanta,it Serie A,17,2002,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
678,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,54,2.21,34,0,8,7,5,0,9,0.37,5,0,3,1,0,0,Matches
679,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,19,1.10,18,0,1,0,0,0,3,0.17,3,0,0,0,0,0,Matches
680,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
681,Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,1,0.28,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
682,Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,16.9,41,2.43,39,0,0,1,1,0,3,0.18,3,0,0,0,0,0,Matches
683,Brahim Díaz,es ESP,FW,Real Madrid,es La Liga,19,1999,0.7,1,1.38,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
684,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,52,1.62,36,15,0,1,0,0,6,0.19,4,1,0,1,0,0,Matches
685,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,7,0.34,4,0,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
686,Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,14.9,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0,Matches
687,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,125,3.71,74,41,2,3,4,1,10,0.30,8,2,0,0,0,0,Matches
688,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,19,1.70,17,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
689,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,14.5,25,1.72,18,1,3,0,3,0,5,0.34,3,0,2,0,0,0,Matches
690,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,19,3.28,12,6,0,1,0,0,4,0.69,3,1,0,0,0,0,Matches
691,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
692,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,30,3.03,25,3,0,1,1,0,3,0.30,3,0,0,0,0,0,Matches
693,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,12,1.62,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
694,Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,10,0.33,7,1,0,2,0,0,1,0.03,1,0,0,0,0,0,Matches
695,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,33,1.32,26,1,0,2,0,4,1,0.04,1,0,0,0,0,0,Matches
696,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,3,2.25,3,0,0,0,0,0,1,0.75,1,0,0,0,0,0,Matches
697,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,22,0.81,22,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
698,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,4,0.54,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
699,Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,13,0.38,9,2,0,2,0,0,1,0.03,0,0,0,1,0,0,Matches
700,Moussa Djenepo,ml MLI,"MF,DF",Southampton,eng Premier League,21,1998,10.3,39,3.78,16,0,12,1,9,1,6,0.58,2,0,4,0,0,0,Matches
701,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,4,0.42,4,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
702,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,24,1994,22.9,19,0.83,17,0,0,0,1,1,1,0.04,1,0,0,0,0,0,Matches
703,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,31,1.00,28,0,0,3,0,0,1,0.03,0,0,0,1,0,0,Matches
704,Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,0.3,2,5.81,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
705,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,10,0.29,4,5,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
706,Matt Doherty,ie IRL,"MF,DF",Wolves,eng Premier League,27,1992,31.5,63,2.00,44,1,6,10,2,0,14,0.44,6,0,3,4,1,0,Matches
707,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,27,1.29,15,0,2,6,4,0,4,0.19,3,0,0,1,0,0,Matches
708,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,8,4.86,6,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
709,Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,14.7,2,0.14,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
710,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,21,2.71,19,0,1,0,0,1,1,0.13,1,0,0,0,0,0,Matches
711,Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,43,2.20,35,3,1,2,2,0,6,0.31,4,0,0,1,1,0,Matches
712,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,de Bundesliga,28,1991,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
713,Anastasios Donis,gr GRE,FW,Reims,fr Ligue 1,22,1996,6.8,12,1.77,5,1,3,3,0,0,0,0.00,0,0,0,0,0,0,Matches
714,Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,18.7,48,2.56,34,0,3,3,5,3,5,0.27,4,0,0,0,1,0,Matches
715,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,35.6,5,0.14,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
716,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,18,0.78,13,1,1,1,1,1,1,0.04,1,0,0,0,0,0,Matches
717,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,19.5,80,4.11,41,29,7,2,1,0,4,0.21,3,0,1,0,0,0,Matches
718,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,42,2.56,35,0,1,3,3,0,7,0.43,6,0,0,1,0,0,Matches
719,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,26,1993,35.1,95,2.71,69,1,11,9,2,3,8,0.23,6,0,0,2,0,0,Matches
720,Mamadou Doucouré,fr FRA,MF,M'Gladbach,de Bundesliga,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
721,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,24,1994,19.1,71,3.72,50,2,7,6,6,0,3,0.16,2,0,0,0,1,0,Matches
722,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,9,1.80,6,1,2,0,0,0,2,0.40,2,0,0,0,0,0,Matches
723,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
724,Tommy Doyle,eng ENG,MF,Manchester City,eng Premier League,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
725,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,30,1.86,20,5,1,2,2,0,5,0.31,4,0,0,1,0,0,Matches
726,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,13,1.14,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
727,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,8,0.26,7,1,0,0,0,0,2,0.06,2,0,0,0,0,0,Matches
728,Julian Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,22,2.89,17,2,1,1,1,0,8,1.05,5,1,1,1,0,0,Matches
729,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,29,1990,17.6,66,3.74,47,5,3,3,6,2,7,0.40,6,0,0,0,1,0,Matches
730,Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,4,1.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
731,Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
732,Josip Drmić,ch SUI,FW,Norwich City,eng Premier League,26,1992,7.2,10,1.39,7,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
733,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,12,0.35,10,1,0,0,1,0,1,0.03,1,0,0,0,0,0,Matches
734,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,1,0.22,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
735,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,4,0.74,3,0,0,1,0,0,1,0.19,1,0,0,0,0,0,Matches
736,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,40,1.35,23,6,0,4,6,1,7,0.24,2,2,0,1,2,0,Matches
737,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
