,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
2321,David Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,37,"3,330",37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2322,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,4,359,4.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2323,Roberto Soriano,it ITA,MF,Torino,it Serie A,27,1991,11,6,468,5.2,0,2,2,0,0,0,1,0,0.2,0.2,0.4,0.6,14,22,47,0.00,0.38,0.38,0.00,0.38,0.04,0.08,0.12,0.04,0.12,Matches
2324,Roberto Soriano,it ITA,MF,Bologna,it Serie A,27,1991,17,17,"1,489",16.5,2,2,4,2,0,0,5,0,3.4,3.4,1.9,5.3,44,78,93,0.12,0.12,0.24,0.12,0.24,0.20,0.11,0.32,0.20,0.32,Matches
2325,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,31,"2,789",31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2326,Borna Sosa,hr CRO,"DF,MF",Stuttgart,de Bundesliga,20,1998,12,7,616,6.8,0,1,1,0,0,0,3,0,0.3,0.3,1.5,1.7,14,38,27,0.00,0.15,0.15,0.00,0.15,0.04,0.22,0.25,0.04,0.25,Matches
2327,Sebastian Soto,us USA,"MF,FW",Hannover 96,de Bundesliga,18,2000,3,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
2328,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,19,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,5,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
2329,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2330,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,20,20,"1,723",19.1,0,1,1,0,0,0,6,1,0.5,0.5,0.3,0.8,9,25,1,0.00,0.05,0.05,0.00,0.05,0.03,0.01,0.04,0.03,0.04,Matches
2331,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,19,1999,18,5,564,6.3,1,1,2,1,0,0,2,0,0.4,0.4,0.6,1.0,13,51,10,0.16,0.16,0.32,0.16,0.32,0.07,0.09,0.16,0.07,0.16,Matches
2332,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,6,4,372,4.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2333,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2334,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,10,6,601,6.7,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,60,33,65,0.00,0.15,0.15,0.00,0.15,0.05,0.12,0.17,0.05,0.17,Matches
2335,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,7,7,538,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,1,4,0,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Matches
2336,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,35,"3,150",35.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2337,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,25,1993,16,5,644,7.2,1,0,1,1,0,0,0,0,0.5,0.5,0.8,1.3,21,26,57,0.14,0.00,0.14,0.14,0.14,0.07,0.11,0.18,0.07,0.18,Matches
2338,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,21,1997,22,8,817,9.1,1,0,1,1,0,0,2,0,1.6,1.6,1.1,2.7,32,26,85,0.11,0.00,0.11,0.11,0.11,0.18,0.12,0.29,0.18,0.29,Matches
2339,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,26,24,"2,087",23.2,0,3,3,0,0,0,5,1,0.5,0.5,4.0,4.5,44,130,85,0.00,0.13,0.13,0.00,0.13,0.02,0.17,0.19,0.02,0.19,Matches
2340,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,12,11,920,10.2,0,0,0,0,0,0,1,0,0.3,0.3,1.0,1.3,14,39,23,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.12,0.03,0.12,Matches
2341,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,27,1990,21,20,"1,763",19.6,0,2,2,0,0,0,3,0,0.1,0.1,0.4,0.5,21,105,12,0.00,0.10,0.10,0.00,0.10,0.00,0.02,0.03,0.00,0.03,Matches
2342,Jozo Stanić,hr CRO,MF,Augsburg,de Bundesliga,19,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2343,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,28,1989,23,11,"1,031",11.5,2,3,5,1,1,1,1,0,3.1,2.3,2.0,4.2,35,58,81,0.17,0.26,0.44,0.09,0.35,0.27,0.17,0.44,0.20,0.37,Matches
2344,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,22,22,"1,868",20.8,1,0,1,1,0,0,5,0,0.8,0.8,0.2,1.0,21,76,4,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.05,0.04,0.05,Matches
2345,Timo Stavitski,fi FIN,"MF,FW",Caen,fr Ligue 1,19,1999,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2346,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,26,1991,31,18,"1,503",16.7,5,1,6,5,0,0,4,0,3.1,3.1,1.8,4.9,32,59,85,0.30,0.06,0.36,0.30,0.36,0.18,0.11,0.29,0.18,0.29,Matches
2347,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,7,0,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,4,16,2,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
2348,Pascal Stenzel,de GER,"DF,MF",Freiburg,de Bundesliga,22,1996,21,16,"1,449",16.1,0,2,2,0,0,0,5,1,1.0,1.0,1.5,2.6,22,60,39,0.00,0.12,0.12,0.00,0.12,0.06,0.10,0.16,0.06,0.16,Matches
2349,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,30,29,"2,485",27.6,1,1,2,1,0,0,6,1,0.3,0.3,0.7,1.0,16,151,8,0.04,0.04,0.07,0.04,0.07,0.01,0.02,0.04,0.01,0.04,Matches
2350,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,24,19,"1,700",18.9,1,0,1,1,0,0,4,0,1.0,1.0,0.2,1.2,11,54,6,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
2351,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,23,1995,35,27,"2,476",27.5,6,2,8,6,0,0,5,0,7.8,7.8,1.6,9.4,23,39,178,0.22,0.07,0.29,0.22,0.29,0.28,0.06,0.34,0.28,0.34,Matches
2352,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,34,31,"2,771",30.8,17,9,26,17,0,0,3,0,13.7,13.7,9.6,23.3,155,87,436,0.55,0.29,0.84,0.55,0.84,0.44,0.31,0.76,0.44,0.76,Matches
2353,Lars Stindl,de GER,"FW,MF",Gladbach,de Bundesliga,29,1988,21,19,"1,508",16.8,3,1,4,3,0,0,3,0,2.3,2.3,2.5,4.8,20,85,104,0.18,0.06,0.24,0.18,0.24,0.14,0.15,0.29,0.14,0.29,Matches
2354,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,25,24,"2,118",23.5,1,7,8,1,0,0,8,0,2.4,2.4,5.6,8.1,42,179,51,0.04,0.30,0.34,0.04,0.34,0.10,0.24,0.34,0.10,0.34,Matches
2355,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,24,20,"1,764",19.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.6,44,118,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
2356,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,35,"3,150",35.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2357,Tobias Strobl,de GER,"MF,DF",Gladbach,de Bundesliga,28,1990,29,26,"2,293",25.5,0,4,4,0,0,0,4,0,0.9,0.9,1.6,2.6,17,121,10,0.00,0.16,0.16,0.00,0.16,0.04,0.06,0.10,0.04,0.10,Matches
2358,Kevin Strootman,nl NED,MF,Roma,it Serie A,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
2359,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,28,21,"1,942",21.6,1,5,6,1,0,0,7,0,2.0,2.0,2.6,4.6,24,116,33,0.05,0.23,0.28,0.05,0.28,0.09,0.12,0.21,0.09,0.21,Matches
2360,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,27,1991,36,36,"3,234",35.9,1,4,5,1,0,0,6,0,1.8,1.8,3.1,4.9,68,172,101,0.03,0.11,0.14,0.03,0.14,0.05,0.08,0.14,0.05,0.14,Matches
2361,Cristhian Stuani,uy URU,FW,Girona,es La Liga,31,1986,32,30,"2,729",30.3,19,0,19,14,5,5,9,0,14.1,10.4,1.0,11.4,12,30,129,0.63,0.00,0.63,0.46,0.46,0.47,0.03,0.50,0.34,0.38,Matches
2362,Leo Štulac,si SVN,MF,Parma,it Serie A,23,1994,26,17,"1,452",16.1,0,2,2,0,0,0,3,1,0.8,0.8,2.5,3.2,16,55,10,0.00,0.12,0.12,0.00,0.12,0.05,0.15,0.20,0.05,0.20,Matches
2363,Stefano Sturaro,it ITA,"MF,FW",Genoa,it Serie A,25,1993,5,4,213,2.4,1,0,1,1,0,0,0,1,0.1,0.1,0.3,0.4,2,10,15,0.42,0.00,0.42,0.42,0.42,0.06,0.11,0.16,0.06,0.16,Matches
2364,Daniel Sturridge,eng ENG,"FW,MF",Liverpool,eng Premier League,28,1989,18,4,509,5.7,2,1,3,2,0,0,1,0,1.2,1.2,0.8,2.1,9,31,37,0.35,0.18,0.53,0.35,0.53,0.22,0.15,0.37,0.22,0.37,Matches
2365,Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36,36,"3,240",36.0,0,3,3,0,0,0,13,0,0.5,0.5,4.9,5.4,45,153,74,0.00,0.08,0.08,0.00,0.08,0.01,0.14,0.15,0.01,0.15,Matches
2366,Denis Suárez,es ESP,"MF,FW",Arsenal,eng Premier League,24,1994,4,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2367,Denis Suárez,es ESP,"MF,DF",Barcelona,es La Liga,24,1994,2,0,19,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.4,2,1,3,0.00,0.00,0.00,0.00,0.00,1.80,0.31,2.11,1.80,2.11,Matches
2368,Leonardo Suárez,ar ARG,"FW,MF",Valladolid,es La Liga,22,1996,12,7,517,5.7,2,0,2,2,0,0,0,0,1.3,1.3,0.3,1.6,8,23,21,0.35,0.00,0.35,0.35,0.35,0.23,0.05,0.28,0.23,0.28,Matches
2369,Luis Suárez,uy URU,FW,Barcelona,es La Liga,31,1987,33,31,"2,827",31.4,21,6,27,17,4,4,5,0,23.1,20.0,6.9,26.9,73,97,294,0.67,0.19,0.86,0.54,0.73,0.74,0.22,0.96,0.64,0.86,Matches
2370,Mario Suárez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,14,11,"1,026",11.4,2,0,2,2,0,0,5,0,1.1,1.1,0.7,1.8,10,56,7,0.18,0.00,0.18,0.18,0.18,0.09,0.06,0.15,0.09,0.15,Matches
2371,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,10,7,550,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,6,17,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2372,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,33,1984,14,14,"1,136",12.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2373,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,26,26,"2,149",23.9,1,0,1,1,0,0,2,1,2.0,2.0,0.3,2.3,1,47,2,0.04,0.00,0.04,0.04,0.04,0.08,0.01,0.10,0.08,0.10,Matches
2374,Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,22,1996,30,9,"1,052",11.7,1,1,2,1,0,0,4,0,3.5,3.5,2.8,6.2,35,39,107,0.09,0.09,0.17,0.09,0.17,0.30,0.24,0.53,0.30,0.53,Matches
2375,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,22,1995,31,29,"2,654",29.5,2,0,2,2,0,0,3,0,1.5,1.5,0.3,1.7,31,198,1,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,Matches
2376,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,18,14,"1,302",14.5,0,1,1,0,0,0,2,0,0.3,0.3,1.0,1.2,12,66,12,0.00,0.07,0.07,0.00,0.07,0.02,0.07,0.09,0.02,0.09,Matches
2377,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,18,16,"1,439",16.0,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,3,89,10,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
2378,Sam Surridge,eng ENG,"MF,FW",Bournemouth,eng Premier League,20,1998,2,0,13,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,0,0,3,0.00,0.00,0.00,0.00,0.00,2.40,0.29,2.69,2.40,2.69,Matches
2379,Markel Susaeta,es ESP,"FW,MF",Athletic Club,es La Liga,30,1987,22,15,"1,379",15.3,1,2,3,1,0,0,4,1,0.7,0.7,3.2,3.9,41,48,108,0.07,0.13,0.20,0.07,0.20,0.05,0.21,0.26,0.05,0.26,Matches
2380,Suso,es ESP,"FW,MF",Milan,it Serie A,24,1993,35,35,"3,018",33.5,7,10,17,7,0,0,9,1,4.2,4.2,9.9,14.2,138,215,368,0.21,0.30,0.51,0.21,0.51,0.13,0.30,0.42,0.13,0.42,Matches
2381,Markus Suttner,at AUT,"DF,MF",Düsseldorf,de Bundesliga,31,1987,6,6,489,5.4,1,1,2,1,0,0,1,0,0.2,0.2,0.7,0.9,11,15,15,0.18,0.18,0.37,0.18,0.37,0.04,0.13,0.17,0.04,0.17,Matches
2382,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,23,13,"1,176",13.1,0,3,3,0,0,0,2,0,1.2,1.2,1.4,2.6,9,30,35,0.00,0.23,0.23,0.00,0.23,0.09,0.10,0.20,0.09,0.20,Matches
2383,Sanasi Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2384,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,3,2,226,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2385,Issiaga Sylla,gn GUI,"DF,MF",Toulouse,fr Ligue 1,24,1994,24,23,"1,994",22.2,2,0,2,2,0,0,5,0,2.0,2.0,1.5,3.4,60,98,105,0.09,0.00,0.09,0.09,0.09,0.09,0.07,0.16,0.09,0.16,Matches
2386,Moussa Sylla,fr FRA,"FW,MF",Monaco,fr Ligue 1,18,1999,18,7,769,8.5,0,0,0,0,0,0,1,0,2.2,2.2,0.5,2.7,19,7,74,0.00,0.00,0.00,0.00,0.00,0.25,0.06,0.32,0.25,0.32,Matches
2387,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,18,1999,5,3,266,3.0,0,1,1,0,0,0,0,0,0.6,0.6,0.1,0.7,5,10,23,0.00,0.34,0.34,0.00,0.34,0.20,0.04,0.24,0.20,0.24,Matches
2388,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,30,15,"1,627",18.1,6,3,9,6,0,0,3,0,9.6,9.6,3.8,13.4,12,30,100,0.33,0.17,0.50,0.33,0.50,0.53,0.21,0.74,0.53,0.74,Matches
2389,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,28,1990,28,28,"2,520",28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2390,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,22,1995,12,0,185,2.1,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,4,9,13,0.00,0.00,0.00,0.00,0.00,0.23,0.44,0.66,0.23,0.66,Matches
2391,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2392,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,33,33,"2,937",32.6,3,1,4,3,0,0,3,0,1.1,1.1,0.6,1.8,23,214,5,0.09,0.03,0.12,0.09,0.12,0.04,0.02,0.05,0.04,0.05,Matches
2393,Flavien Tait,fr FRA,"MF,FW",Angers,fr Ligue 1,25,1993,36,34,"2,985",33.2,5,7,12,5,0,1,2,0,7.0,6.1,9.3,15.5,184,159,279,0.15,0.21,0.36,0.15,0.36,0.21,0.28,0.49,0.19,0.47,Matches
2394,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,37,34,"2,942",32.7,0,3,3,0,0,0,7,0,1.0,1.0,1.4,2.4,31,163,60,0.00,0.09,0.09,0.00,0.09,0.03,0.04,0.07,0.03,0.07,Matches
2395,Strahinja Tanasijević,rs SRB,"DF,MF",Chievo,it Serie A,21,1997,1,0,17,0.2,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
2396,Matt Targett,eng ENG,DF,Southampton,eng Premier League,22,1995,16,13,"1,186",13.2,1,3,4,1,0,0,2,0,0.5,0.5,2.3,2.8,24,53,89,0.08,0.23,0.30,0.08,0.30,0.04,0.17,0.21,0.04,0.21,Matches
2397,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,22,1996,18,15,"1,429",15.9,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,5,27,10,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
2398,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,35,35,"3,086",34.3,3,1,4,3,0,0,8,0,3.3,3.3,0.3,3.6,4,105,6,0.09,0.03,0.12,0.09,0.12,0.10,0.01,0.11,0.10,0.11,Matches
2399,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,27,27,"2,390",26.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2400,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,36,31,"2,805",31.2,5,4,9,4,1,1,4,0,9.5,8.7,3.7,12.4,17,40,150,0.16,0.13,0.29,0.13,0.26,0.30,0.12,0.42,0.28,0.40,Matches
2401,Júnior Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,3,2,184,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,9,22,9,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.13,0.01,0.13,Matches
2402,Taleb Tawatha,il ISR,"FW,DF",Eint Frankfurt,de Bundesliga,26,1992,3,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2403,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,38,35,"3,243",36.0,0,1,1,0,0,0,2,0,0.2,0.2,1.5,1.7,93,97,94,0.00,0.03,0.03,0.00,0.03,0.00,0.04,0.05,0.00,0.05,Matches
2404,Malik Tchokounté,fr FRA,"FW,MF",Caen,fr Ligue 1,29,1988,29,16,"1,473",16.4,0,2,2,0,0,0,3,0,1.8,1.8,1.2,3.0,14,28,61,0.00,0.12,0.12,0.00,0.12,0.11,0.07,0.18,0.11,0.18,Matches
2405,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,10,8,704,7.8,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,5,25,7,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
2406,Georg Teigl,at AUT,"MF,FW",Augsburg,de Bundesliga,27,1991,6,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
2407,Cristian Tello,es ESP,"DF,FW",Betis,es La Liga,26,1991,29,13,"1,573",17.5,4,6,10,4,0,0,3,0,2.9,2.9,4.0,7.0,85,56,162,0.23,0.34,0.57,0.23,0.57,0.17,0.23,0.40,0.17,0.40,Matches
2408,Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,27,1991,16,2,400,4.4,1,0,1,1,0,1,1,0,2.3,1.4,0.1,1.4,4,5,25,0.23,0.00,0.23,0.23,0.23,0.51,0.02,0.53,0.31,0.33,Matches
2409,Hidde ter Avest,nl NED,"DF,FW",Udinese,it Serie A,21,1997,13,12,973,10.8,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,13,28,37,0.00,0.09,0.09,0.00,0.09,0.01,0.04,0.05,0.01,0.05,Matches
2410,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35,35,"3,150",35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2411,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2412,Pietro Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2413,Marco Terrazzino,de GER,"MF,FW",Freiburg,de Bundesliga,27,1991,13,7,517,5.7,1,0,1,1,0,0,0,0,0.8,0.8,0.4,1.3,14,23,33,0.17,0.00,0.17,0.17,0.17,0.14,0.08,0.22,0.14,0.22,Matches
2414,Martin Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,32,16,"1,486",16.5,9,0,9,9,0,0,2,0,4.1,4.1,2.6,6.6,32,55,116,0.55,0.00,0.55,0.55,0.55,0.25,0.15,0.40,0.25,0.40,Matches
2415,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,13,12,"1,048",11.6,0,3,3,0,0,0,1,0,0.7,0.7,1.8,2.5,35,64,99,0.00,0.26,0.26,0.00,0.26,0.06,0.15,0.21,0.06,0.21,Matches
2416,Cedric Teuchert,de GER,"FW,MF",Schalke 04,de Bundesliga,21,1997,5,2,160,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
2417,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,25,1993,33,30,"2,613",29.0,16,8,24,14,2,2,5,1,11.3,9.8,6.1,15.8,141,119,299,0.55,0.28,0.83,0.48,0.76,0.39,0.21,0.60,0.34,0.55,Matches
2418,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,it Serie A,35,1983,2,0,30,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Matches
2419,Cyril Théréau,fr FRA,FW,Cagliari,it Serie A,35,1983,5,1,131,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,4,16,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
2420,Sada Thioub,sn SEN,"MF,FW",Nîmes,fr Ligue 1,23,1995,38,27,"2,476",27.5,3,5,8,3,0,0,3,0,3.8,3.8,2.8,6.6,149,89,225,0.11,0.18,0.29,0.11,0.29,0.14,0.10,0.24,0.14,0.24,Matches
2421,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,28,27,"2,394",26.6,2,1,3,2,0,0,4,0,1.7,1.7,1.0,2.6,9,70,3,0.08,0.04,0.11,0.08,0.11,0.06,0.04,0.10,0.06,0.10,Matches
2422,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24,1993,34,28,"2,479",27.5,5,8,13,5,0,0,5,1,4.5,4.4,3.7,8.1,47,104,193,0.18,0.29,0.47,0.18,0.47,0.16,0.14,0.30,0.16,0.29,Matches
2423,Erik Thommy,de GER,"MF,FW",Stuttgart,de Bundesliga,23,1994,19,6,794,8.8,1,1,2,1,0,0,3,1,1.2,1.2,1.5,2.7,27,33,62,0.11,0.11,0.23,0.11,0.23,0.13,0.17,0.31,0.13,0.31,Matches
