,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
610,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,es La Liga,21,1997,18.5,1004,931,70,7,9,7,82,9,54,10,15,0,764,3,29,Matches
611,Jessy Deminguet,fr FRA,MF,Caen,fr Ligue 1,20,1998,14.1,464,446,17,9,0,9,14,3,4,2,2,0,377,1,9,Matches
612,Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,714,683,29,24,0,2,1,5,0,0,0,0,619,2,3,Matches
613,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,1423,1250,168,67,12,11,130,19,82,31,45,0,1094,5,21,Matches
614,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,1531,1441,82,60,6,9,48,8,14,6,8,0,1214,8,33,Matches
615,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,1974,1910,62,61,1,4,2,1,0,0,0,0,1848,2,7,Matches
616,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,615,614,1,0,0,3,7,1,0,0,0,0,484,0,13,Matches
617,Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,1208,940,263,21,1,10,102,241,1,0,0,0,868,5,36,Matches
618,Laurent Depoitre,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,278,268,10,0,0,0,4,0,0,0,0,0,164,0,7,Matches
619,Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,164,158,5,0,1,2,5,0,0,0,0,0,110,1,3,Matches
620,Kiril Despodov,bg BUL,"FW,MF",Cagliari,it Serie A,21,1996,1.2,18,18,0,0,1,0,3,0,0,0,0,0,6,0,0,Matches
621,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,182,174,7,6,0,1,8,0,0,0,0,0,132,1,5,Matches
622,Mattia Destro,it ITA,FW,Bologna,it Serie A,27,1991,5.5,80,76,3,0,0,0,4,0,0,0,0,0,41,1,1,Matches
623,Gerard Deulofeu,es ESP,"FW,MF",Watford,eng Premier League,24,1994,23.0,793,725,63,14,8,3,62,8,9,4,1,0,568,5,37,Matches
624,Jacopo Dezi,it ITA,MF,Parma,it Serie A,26,1992,1.0,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0,Matches
625,Federico Di Francesco,it ITA,"FW,MF",Sassuolo,it Serie A,24,1994,11.9,389,365,23,2,0,3,20,21,0,0,0,0,318,1,13,Matches
626,Antonio Di Gaudio,it ITA,FW,Parma,it Serie A,28,1989,7.8,118,116,1,1,0,0,5,0,0,0,0,0,67,1,14,Matches
627,Giovanni Di Lorenzo,it ITA,"DF,FW",Empoli,it Serie A,24,1993,37.0,2186,1862,316,38,4,6,124,278,0,0,0,0,1681,8,69,Matches
628,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,30,1988,25.8,1439,1295,136,39,26,16,149,20,72,41,14,1,1042,8,34,Matches
629,Franco Di Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,38,31,7,0,0,0,2,0,0,0,0,0,23,0,0,Matches
630,Franco Di Santo,ar ARG,"MF,FW",Schalke 04,de Bundesliga,29,1989,2.7,70,67,3,0,0,0,8,2,0,0,0,0,36,0,3,Matches
631,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,156,145,11,0,0,0,1,0,0,0,0,0,106,0,4,Matches
632,Fousseni Diabaté,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,16,16,0,0,0,0,2,0,0,0,0,0,9,0,1,Matches
633,Moussa Diaby,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,19,1999,12.7,562,541,19,0,6,3,30,15,4,0,0,0,447,2,19,Matches
634,Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,eng Premier League,22,1996,6.1,162,156,5,0,1,0,14,0,1,1,0,0,114,1,7,Matches
635,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,21,1996,17.6,700,675,21,21,0,13,0,0,0,0,0,0,592,4,5,Matches
636,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,343,266,76,4,0,0,5,72,0,0,0,0,265,1,6,Matches
637,Abdou Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,1959,1791,165,50,1,13,24,115,0,0,0,0,1730,3,19,Matches
638,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,145,96,49,13,0,0,0,0,0,0,0,0,104,0,0,Matches
639,Mustapha Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,176,173,2,2,0,2,2,0,0,0,0,0,116,1,3,Matches
640,Mohamed Diamé,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,749,737,10,1,5,13,12,1,0,0,0,0,569,2,13,Matches
641,Grady Diangana,cd COD,"MF,FW",West Ham,eng Premier League,20,1998,6.8,265,252,8,1,0,1,14,2,5,3,0,2,196,5,9,Matches
642,Lassana Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,146,145,1,1,0,1,0,0,0,0,0,0,131,0,0,Matches
643,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,545,537,6,6,0,5,0,0,0,0,0,0,504,2,3,Matches
644,Brahim Díaz,ma MAR,FW,Real Madrid,es La Liga,18,1999,4.2,170,166,3,1,2,0,4,2,0,0,0,0,142,1,3,Matches
645,Javier Díaz,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,23,16,7,2,0,0,0,0,0,0,0,0,13,0,0,Matches
646,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1435,1250,180,28,1,2,50,152,0,0,0,0,1090,5,31,Matches
647,Lorenzo Dickmann,it ITA,"DF,MF",SPAL,it Serie A,21,1996,1.9,58,47,11,0,0,0,1,11,0,0,0,0,45,0,3,Matches
648,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,10.6,466,391,72,27,3,1,74,8,35,20,13,0,327,3,16,Matches
649,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1221,1134,82,60,1,29,40,5,17,10,5,0,924,5,19,Matches
650,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,208,190,18,14,1,3,0,4,0,0,0,0,151,0,0,Matches
651,Eric Dier,eng ENG,"MF,DF",Tottenham,eng Premier League,24,1994,16.7,1093,1066,26,23,5,7,6,3,0,0,0,0,923,1,19,Matches
652,Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,22,1996,0.2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
653,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,2119,1558,554,90,0,4,280,375,89,34,48,1,1478,7,77,Matches
654,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,987,755,231,8,0,2,84,222,1,0,1,0,705,1,43,Matches
655,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,20,1998,10.0,248,236,9,1,0,2,32,6,2,0,0,0,177,3,8,Matches
656,Federico Dimarco,it ITA,"DF,MF",Parma,it Serie A,20,1997,9.9,447,339,103,16,0,4,45,74,13,2,8,0,322,5,17,Matches
657,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,645,389,251,83,0,1,0,0,0,0,0,0,417,5,1,Matches
658,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,600,589,9,1,8,4,11,2,0,0,0,0,464,2,10,Matches
659,Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,25,1992,14.4,597,582,15,15,0,13,4,0,0,0,0,0,491,0,6,Matches
660,Federico Dionisi,it ITA,"FW,MF",Frosinone,it Serie A,31,1987,2.3,62,59,2,0,0,0,8,1,0,0,0,0,40,1,3,Matches
661,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,318,309,8,1,1,0,28,2,0,0,0,0,195,1,20,Matches
662,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1141,1112,26,22,0,7,0,4,0,0,0,0,979,3,12,Matches
663,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1146,1120,21,20,1,11,11,1,0,0,0,0,829,5,12,Matches
664,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2000,8.2,239,230,9,1,2,4,16,4,3,1,0,1,161,0,14,Matches
665,Assane Dioussé,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,495,471,21,19,1,6,8,1,0,0,0,0,397,3,6,Matches
666,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,142,138,4,3,1,0,0,0,0,0,0,0,120,0,2,Matches
667,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,69,66,3,0,0,2,0,3,0,0,0,0,52,0,0,Matches
668,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,991,954,32,28,0,17,8,4,0,0,0,0,705,5,19,Matches
669,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,600,573,24,20,0,7,3,3,0,0,0,0,493,3,2,Matches
670,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,54,50,4,4,0,1,0,0,0,0,0,0,45,0,0,Matches
671,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1418,1352,65,51,0,16,3,11,0,0,0,0,1175,1,12,Matches
672,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,88,82,5,5,0,3,1,0,0,0,0,0,59,1,0,Matches
673,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1046,1002,41,33,0,16,1,8,0,0,0,0,946,3,4,Matches
674,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,115,108,7,5,0,1,0,2,0,0,0,0,103,0,2,Matches
675,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,760,498,261,106,0,1,0,0,0,0,0,0,367,1,0,Matches
676,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,26,1992,34.9,1838,1457,371,4,3,17,62,367,0,0,0,0,1324,10,55,Matches
677,Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1.0,41,33,8,5,0,1,4,0,3,1,1,0,34,0,1,Matches
678,Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4.0,92,52,39,9,0,0,0,0,0,0,0,0,59,1,0,Matches
679,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,356,264,91,8,1,3,26,83,0,0,0,0,257,1,4,Matches
680,Ji Dong-won,kr KOR,"MF,FW",Augsburg,de Bundesliga,27,1991,9.9,383,370,10,1,1,5,14,3,0,0,0,0,269,3,8,Matches
681,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,de Bundesliga,21,1996,10.7,195,177,17,1,0,2,25,8,0,0,0,0,139,1,8,Matches
682,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,1173,800,373,72,0,3,0,1,0,0,0,0,977,0,0,Matches
683,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,58,58,0,0,0,0,0,0,0,0,0,0,49,0,1,Matches
684,Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,10,10,0,0,0,0,0,0,0,0,0,0,6,0,2,Matches
685,Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,fr Ligue 1,30,1988,27.4,926,835,86,24,2,3,189,9,47,14,30,1,606,5,39,Matches
686,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,25,1993,34.0,1963,1919,35,31,5,13,11,2,1,0,0,0,1622,9,41,Matches
687,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,1992,3.5,110,110,0,0,0,2,1,0,0,0,0,0,81,0,1,Matches
688,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,23,1994,17.8,649,621,23,6,1,15,37,6,7,3,2,0,496,5,16,Matches
689,Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6.0,71,64,7,0,0,0,1,0,0,0,0,0,50,0,4,Matches
690,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,353,292,61,6,1,0,7,55,0,0,0,0,305,0,5,Matches
691,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,1093,1066,24,23,0,11,0,1,0,0,0,0,979,3,7,Matches
692,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,106,70,35,4,0,1,0,0,0,0,0,0,71,1,0,Matches
693,Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,1997,14.0,487,294,192,39,0,0,0,0,0,0,0,0,327,1,1,Matches
694,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,24,1993,22.7,1592,1521,62,12,12,8,36,13,35,19,3,1,1402,9,27,Matches
695,Luke Dreher,eng ENG,FW,Crystal Palace,eng Premier League,19,1998,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
696,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,25,1992,2.5,63,58,5,0,0,0,3,1,0,0,0,0,56,0,1,Matches
697,Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2.0,37,22,15,5,0,0,0,0,0,0,0,0,28,0,0,Matches
698,Óscar Duarte,cr CRC,"DF,MF",Espanyol,es La Liga,29,1989,7.3,334,328,6,6,0,2,1,0,0,0,0,0,290,0,1,Matches
699,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,1230,968,258,27,0,7,80,226,5,5,0,0,814,4,27,Matches
700,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1513,1282,224,19,1,5,88,203,2,0,2,0,1252,7,35,Matches
701,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,1175,749,424,101,0,2,0,0,0,0,0,0,691,2,2,Matches
702,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,285,244,40,5,1,3,24,3,10,2,8,0,183,1,9,Matches
703,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,1266,1192,69,20,3,12,51,8,37,17,15,0,947,5,41,Matches
704,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,1318,1281,31,26,0,18,2,5,0,0,0,0,987,6,5,Matches
705,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,27,20,7,1,0,0,2,6,0,0,0,0,21,0,1,Matches
706,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,903,773,128,15,0,4,32,112,1,0,1,0,625,2,14,Matches
707,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,854,832,18,8,10,8,25,9,1,1,0,0,680,4,17,Matches
708,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,1510,1456,49,36,2,49,2,13,0,0,0,0,1246,5,16,Matches
709,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,302,169,129,38,0,0,0,0,0,0,0,0,176,4,0,Matches
710,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,1087,832,248,7,0,4,65,240,1,1,0,0,740,7,36,Matches
711,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,1212,1071,132,59,3,11,87,22,46,21,22,2,886,9,40,Matches
712,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,165,137,27,5,0,1,18,21,1,1,0,0,117,1,4,Matches
713,Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,1999,4.6,65,62,3,0,0,0,4,2,1,0,0,0,41,0,2,Matches
714,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,44,41,3,1,0,0,3,0,0,0,0,0,29,0,0,Matches
715,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,1288,1129,147,27,7,50,85,22,58,18,19,2,1090,12,33,Matches
716,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,738,667,67,0,4,11,27,2,0,0,0,0,508,4,27,Matches
717,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,716,669,41,25,2,13,14,7,4,2,1,0,555,6,28,Matches
718,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,1007,940,62,23,1,7,12,39,0,0,0,0,764,5,13,Matches
719,Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,43,38,4,0,0,0,2,2,0,0,0,0,30,1,2,Matches
720,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,1097,937,152,40,2,7,20,112,0,0,0,0,692,8,28,Matches
721,Simone Edera,it ITA,MF,Torino,it Serie A,21,1997,0.9,33,26,7,3,0,0,2,0,3,0,1,0,28,0,0,Matches
722,Simone Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,82,73,9,1,0,0,12,1,7,6,1,0,57,0,5,Matches
723,Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,1112,860,248,59,1,4,0,0,0,0,0,0,946,4,1,Matches
724,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,1998,12.4,331,326,4,0,0,1,17,2,0,0,0,0,230,1,25,Matches
725,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,1615,1569,42,26,8,5,37,16,0,0,0,0,1275,4,56,Matches
726,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,1654,1587,65,64,1,8,3,1,0,0,0,0,1428,2,24,Matches
727,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,316,286,30,23,0,3,3,7,0,0,0,0,243,0,1,Matches
728,Harvey Elliott,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
729,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,286,276,8,5,2,1,3,3,0,0,0,0,256,2,4,Matches
730,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,1236,1100,131,36,1,9,28,95,0,0,0,0,965,5,23,Matches
731,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,es La Liga,31,1987,3.2,146,138,7,5,0,1,1,2,0,0,0,0,118,1,4,Matches
732,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,21,1996,29.1,2086,2034,50,34,1,8,1,16,0,0,0,0,1932,2,13,Matches
733,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,160,149,11,11,0,2,0,0,0,0,0,0,114,0,2,Matches
734,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,1994,8.8,273,239,33,5,2,1,48,2,24,7,6,8,178,1,18,Matches
735,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1992,25.4,823,653,166,46,4,8,222,13,101,44,43,1,486,4,46,Matches
736,Breel Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,262,253,5,0,5,2,6,1,0,0,0,0,165,4,20,Matches
737,Emerson,br BRA,"FW,DF",Betis,es La Liga,19,1999,3.5,191,149,41,5,0,0,8,36,0,0,0,0,155,1,6,Matches
738,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,513,484,25,2,0,8,34,10,1,0,0,0,279,4,26,Matches
739,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33.0,1320,1272,45,43,1,26,4,2,0,0,0,0,1102,3,4,Matches
740,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,941,896,42,2,1,12,6,7,0,0,0,0,667,3,31,Matches
741,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,28,1990,7.0,234,201,31,4,1,1,22,2,15,5,8,1,176,2,7,Matches
742,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,26,1992,30.8,2009,1846,153,59,24,20,117,10,67,23,20,4,1560,10,37,Matches
743,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,468,462,5,5,0,2,0,0,0,0,0,0,372,1,5,Matches
744,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,767,761,2,2,3,7,7,0,0,0,0,0,591,4,21,Matches
745,Sergio Escudero,es ESP,"DF,FW",Sevilla,es La Liga,28,1989,17.2,958,762,190,20,2,11,42,166,4,0,1,1,753,6,17,Matches
746,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1397,1351,42,41,0,12,0,1,0,0,0,0,1198,4,6,Matches
747,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32.0,1242,857,381,86,0,3,0,0,0,0,0,0,881,4,2,Matches
748,Alexander Esswein,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,13.9,454,436,16,2,1,4,58,5,6,1,2,0,295,2,21,Matches
749,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38.0,1202,711,484,165,0,0,0,0,0,0,0,0,415,7,1,Matches
750,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,1287,1105,171,85,2,24,108,2,65,23,33,2,1026,11,15,Matches
751,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,899,856,35,34,0,10,8,1,0,0,0,0,666,8,12,Matches
752,Lucas Evangelista,br BRA,"FW,MF",Nantes,fr Ligue 1,23,1995,8.0,308,306,2,1,0,2,15,0,0,0,0,0,227,0,11,Matches
753,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,1031,995,35,35,0,18,1,0,0,0,0,0,873,1,6,Matches
754,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,608,581,23,21,0,3,0,2,0,0,0,0,508,4,5,Matches
755,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,26,1992,4.0,174,163,10,2,3,2,13,1,7,2,4,0,135,1,4,Matches
756,Valentin Eysseric,fr FRA,"MF,FW",Nantes,fr Ligue 1,26,1992,2.3,109,83,26,9,1,2,18,1,10,6,4,0,78,0,2,Matches
757,Marco Fabián,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,13,11,2,2,0,0,1,0,0,0,0,0,8,0,0,Matches
758,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,33,1985,38.0,1238,761,465,156,0,1,0,0,0,0,0,0,681,12,1,Matches
759,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1627,1589,35,30,2,11,10,4,0,0,0,0,1381,3,17,Matches
760,Fábio,br BRA,"DF,FW",Nantes,fr Ligue 1,28,1990,14.2,646,500,143,15,1,2,35,128,0,0,0,0,483,3,10,Matches
761,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2.0,198,185,11,8,4,2,1,2,1,1,0,0,169,2,1,Matches
762,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,759,675,80,44,4,8,30,6,30,9,14,0,623,4,6,Matches
763,Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2.0,61,43,18,4,0,0,0,0,0,0,0,0,46,0,0,Matches
764,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,516,353,161,41,0,1,0,0,0,0,0,0,375,2,0,Matches
765,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1.0,43,43,0,0,0,0,0,0,0,0,0,0,37,0,0,Matches
766,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36.0,2146,1809,330,203,7,93,217,13,105,41,55,0,1621,7,33,Matches
767,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,671,592,75,2,6,1,7,5,0,0,0,0,513,4,16,Matches
768,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,143,135,8,1,0,0,8,0,0,0,0,0,114,0,5,Matches
769,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,302,283,19,8,0,2,1,11,0,0,0,0,220,0,1,Matches
770,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,28,1990,17.9,932,811,112,38,6,10,87,3,44,12,7,0,717,9,28,Matches
771,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,25,1993,18.9,868,779,86,13,1,11,60,73,0,0,0,0,634,3,22,Matches
772,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,1996,32.8,1491,1252,234,12,1,9,160,202,20,7,1,0,1099,5,47,Matches
773,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,332,319,13,3,4,3,16,4,2,0,1,0,264,0,15,Matches
774,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,239,226,12,2,1,0,13,5,4,1,0,0,184,1,5,Matches
775,Andrea Favilli,it ITA,"FW,DF",Genoa,it Serie A,21,1997,1.9,48,43,5,0,0,0,1,3,0,0,0,0,36,0,2,Matches
776,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,1425,1362,60,51,2,14,5,9,0,0,0,0,1208,3,9,Matches
777,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1287,1215,68,61,1,24,4,7,0,0,0,0,1104,4,6,Matches
778,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,1079,972,101,41,5,8,79,4,54,27,14,0,877,6,13,Matches
779,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,17,17,0,0,0,0,1,0,0,0,0,0,13,0,0,Matches
780,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,499,477,20,19,0,7,1,1,0,0,0,0,371,2,5,Matches
781,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,702,663,39,21,0,6,4,18,0,0,0,0,585,0,8,Matches
782,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,141,121,20,4,0,0,5,16,0,0,0,0,113,0,3,Matches
783,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,434,430,2,1,0,2,6,1,0,0,0,0,347,2,14,Matches
784,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,1178,966,209,16,0,3,64,186,7,1,5,0,945,3,21,Matches
785,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,874,860,13,7,1,7,16,2,0,0,0,0,740,1,14,Matches
786,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,845,841,4,3,0,0,1,1,0,0,0,0,704,0,27,Matches
787,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16.0,461,239,218,56,0,1,0,0,0,0,0,0,279,4,0,Matches
