,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
135,135,135,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,31-218,1992,24,24,2160,24.0,39,1.62,118,78,69.5,7,4,13,5,20.8,5,3,2,0,40.0,1,6,1,38.2,0.29,0.2,0.01,125,369,33.9,795,121,33.7,32.8,155,65.2,48.3,391,35,9.0,30,1.25,13.2,101,267,679.0,952.0,71.3,18487.0,13413.0,133.0,133.0,100.0,353.0,360.0,98.1,189.0,453.0,41.7,0,0.0,0.1,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1006.0,12.0,1016.0,570.0,517.0,32.33,41.92,0.5,42.33,23.75,21.54
136,136,136,José Sá,pt POR,GK,Wolves,eng Premier League,31-052,1993,25,25,2137,23.7,39,1.64,112,74,69.6,10,5,10,4,16.0,5,5,0,0,0.0,1,3,1,42.4,0.34,4.4,0.18,57,291,19.6,572,141,34.3,34.0,172,55.2,42.2,370,38,10.3,18,0.76,12.7,94,196,486.0,747.0,65.1,11850.0,7865.0,124.0,127.0,97.6,242.0,248.0,97.6,115.0,363.0,31.7,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,702.0,803.0,5.0,808.0,472.0,314.0,29.62,33.88,0.21,34.09,19.92,13.25
137,137,137,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29-319,1994,24,24,2160,24.0,24,1.0,98,74,79.6,11,6,7,11,45.8,6,4,1,1,20.0,0,6,1,32.4,0.29,9.4,0.39,119,269,44.2,692,106,32.7,31.9,123,35.0,31.1,280,26,9.3,17,0.71,13.2,43,226,643.0,818.0,78.6,16981.0,11580.0,131.0,131.0,100.0,290.0,293.0,99.0,211.0,379.0,55.7,0,0.1,0.2,-0.1,1.0,13.0,1.0,0.0,1.0,1.0,6.0,0.25,0.04,684.0,857.0,13.0,870.0,628.0,435.0,28.5,35.71,0.54,36.25,26.17,18.12
138,138,138,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,26-112,1997,16,16,1433,15.9,25,1.57,78,52,70.5,5,4,7,3,18.8,3,2,1,0,33.3,0,3,0,24.2,0.28,-0.8,-0.05,61,147,41.5,516,87,21.3,28.1,91,40.7,33.7,202,19,9.4,27,1.7,15.8,37,109,500.0,609.0,82.1,11860.0,7720.0,135.0,136.0,99.3,250.0,257.0,97.3,112.0,211.0,53.1,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.13,0.0,561.0,644.0,5.0,649.0,392.0,360.0,35.28,40.5,0.31,40.82,24.65,22.64
139,139,139,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,31-056,1993,23,23,2070,23.0,57,2.48,147,90,61.9,2,6,15,2,8.7,2,1,1,0,50.0,1,6,1,50.6,0.34,-5.4,-0.23,167,416,40.1,931,129,33.9,34.0,194,51.5,43.1,308,14,4.5,40,1.74,17.0,99,315,833.0,1128.0,73.8,23765.0,17021.0,133.0,134.0,99.3,417.0,424.0,98.3,282.0,566.0,49.8,0,0.0,0.1,0.0,0.0,30.0,3.0,0.0,5.0,0.0,7.0,0.3,0.0,890.0,1145.0,36.0,1181.0,681.0,606.0,38.7,49.78,1.57,51.35,29.61,26.35
140,140,140,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28-319,1995,24,24,2160,24.0,39,1.62,119,80,68.9,3,8,13,3,12.5,2,2,0,0,0.0,0,5,0,44.4,0.37,5.4,0.23,93,251,37.1,845,73,26.6,30.6,101,25.7,31.5,323,10,3.1,15,0.63,12.6,25,224,751.0,953.0,78.8,19204.0,12687.0,128.0,129.0,99.2,424.0,433.0,97.9,198.0,381.0,52.0,0,0.1,0.0,-0.1,2.0,15.0,0.0,0.0,0.0,0.0,7.0,0.29,0.0,735.0,999.0,24.0,1022.0,628.0,621.0,30.62,41.62,1.0,42.58,26.17,25.88
142,142,142,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27-283,1996,20,20,1800,20.0,35,1.75,82,48,59.8,5,6,9,2,10.0,2,2,0,0,0.0,1,7,1,29.4,0.34,-4.6,-0.23,109,276,39.5,468,80,38.2,34.9,161,60.2,45.0,293,14,4.8,16,0.8,12.3,96,178,444.0,629.0,70.6,13094.0,9788.0,72.0,73.0,98.6,202.0,203.0,99.5,169.0,352.0,48.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,2.0,0.1,0.0,575.0,675.0,3.0,678.0,293.0,246.0,28.75,33.75,0.15,33.9,14.65,12.3
143,143,145,Rui Silva,pt POR,GK,Betis,es La Liga,30-031,1994,18,18,1575,17.5,19,1.09,76,57,81.6,6,7,5,8,44.4,6,5,1,0,16.7,0,2,1,22.9,0.23,4.9,0.28,83,253,32.8,517,75,36.0,33.3,123,54.5,42.6,239,24,10.0,25,1.43,14.7,67,186,446.0,643.0,69.4,11883.0,8354.0,87.0,87.0,100.0,219.0,220.0,99.5,137.0,330.0,41.5,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,561.0,682.0,1.0,683.0,374.0,292.0,32.06,38.97,0.06,39.03,21.37,16.69
144,144,146,Marco Silvestri,it ITA,GK,Udinese,it Serie A,33-007,1991,17,17,1530,17.0,28,1.65,68,40,67.6,1,11,5,4,23.5,6,6,0,0,0.0,0,2,0,25.7,0.29,-2.3,-0.14,57,168,33.9,345,68,33.6,32.3,105,49.5,42.1,282,5,1.8,7,0.41,13.1,51,115,324.0,451.0,71.8,8621.0,6421.0,69.0,71.0,97.2,173.0,178.0,97.2,82.0,201.0,40.8,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.12,0.0,442.0,488.0,0.0,488.0,250.0,183.0,26.0,28.71,0.0,28.71,14.71,10.76
145,145,147,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26-272,1997,27,27,2430,27.0,26,0.96,96,71,72.9,14,8,5,13,48.1,1,0,1,0,100.0,0,2,2,28.5,0.29,4.5,0.17,175,527,33.2,746,109,49.9,39.2,185,83.8,60.4,335,22,6.6,40,1.48,17.7,155,372,553.0,934.0,59.2,17974.0,14726.0,80.0,81.0,98.8,249.0,254.0,98.0,224.0,595.0,37.6,0,0.0,0.1,0.0,0.0,17.0,0.0,0.0,0.0,1.0,4.0,0.15,0.04,737.0,986.0,7.0,993.0,509.0,404.0,27.3,36.52,0.26,36.78,18.85,14.96
146,146,148,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27-211,1996,27,27,2430,27.0,33,1.22,105,74,75.2,7,8,12,6,22.2,7,7,0,0,0.0,0,2,2,33.6,0.26,2.6,0.1,201,521,38.6,620,89,60.0,43.9,233,63.9,45.7,401,18,4.5,23,0.85,13.7,148,372,510.0,855.0,59.6,17864.0,14061.0,93.0,93.0,100.0,165.0,168.0,98.2,249.0,589.0,42.3,0,0.1,0.1,-0.1,3.0,34.0,2.0,0.0,0.0,0.0,12.0,0.44,0.0,731.0,900.0,23.0,923.0,411.0,299.0,27.07,33.33,0.85,34.19,15.22,11.07
147,147,149,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32-309,1991,24,24,2160,24.0,23,0.96,83,60,75.9,12,8,4,9,37.5,6,3,1,2,25.0,0,2,1,22.5,0.23,0.5,0.02,84,236,35.6,643,100,27.8,30.1,142,40.1,37.8,346,11,3.2,5,0.21,10.2,56,178,615.0,786.0,78.2,15240.0,10732.0,158.0,160.0,98.8,291.0,296.0,98.3,163.0,326.0,50.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,777.0,835.0,4.0,839.0,475.0,432.0,32.38,34.79,0.17,34.96,19.79,18.0
148,148,150,Yann Sommer,ch SUI,GK,Inter,it Serie A,35-083,1988,26,26,2340,26.0,13,0.5,67,53,83.6,22,3,1,16,61.5,4,2,1,1,33.3,0,1,0,17.6,0.22,4.6,0.18,85,179,47.5,765,90,18.8,26.7,147,23.8,27.9,305,14,4.6,11,0.42,12.1,34,143,791.0,913.0,86.6,18467.0,11621.0,214.0,214.0,100.0,384.0,390.0,98.5,187.0,301.0,62.1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.15,0.04,797.0,950.0,2.0,952.0,599.0,601.0,30.65,36.54,0.08,36.62,23.04,23.12
149,149,151,David Soria,es ESP,GK,Getafe,es La Liga,30-340,1993,27,27,2430,27.0,41,1.52,132,90,72.0,8,11,8,8,29.6,6,4,1,1,20.0,0,4,0,42.7,0.3,1.7,0.06,261,687,38.0,700,82,70.7,47.2,215,89.3,59.2,328,13,4.0,52,1.93,17.9,191,494,462.0,920.0,50.2,19689.0,17694.0,22.0,22.0,100.0,133.0,140.0,95.0,306.0,752.0,40.7,0,0.0,0.1,0.0,0.0,33.0,1.0,0.0,0.0,0.0,6.0,0.22,0.0,773.0,990.0,4.0,994.0,453.0,272.0,28.63,36.67,0.15,36.81,16.78,10.07
152,152,154,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33-204,1990,15,15,1350,15.0,28,1.87,64,38,60.9,5,4,6,2,13.3,3,3,0,0,0.0,0,5,2,22.8,0.32,-3.2,-0.22,43,125,34.4,553,59,21.2,27.2,50,16.0,19.3,161,7,4.3,34,2.27,19.8,8,117,506.0,605.0,83.6,10946.0,7450.0,163.0,164.0,99.4,234.0,239.0,97.9,102.0,193.0,52.8,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,635.0,4.0,639.0,442.0,429.0,37.8,42.33,0.27,42.6,29.47,28.6
155,155,157,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33-326,1990,25,25,2250,25.0,20,0.8,79,60,74.7,16,5,4,11,44.0,1,0,1,0,100.0,0,2,2,19.6,0.24,1.6,0.06,116,267,43.4,605,84,33.9,33.4,125,49.6,43.6,394,19,4.8,14,0.56,10.9,62,205,557.0,733.0,76.0,16211.0,11246.0,83.0,83.0,100.0,267.0,271.0,98.5,207.0,376.0,55.1,0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,616.0,775.0,6.0,781.0,486.0,408.0,24.64,31.0,0.24,31.24,19.44,16.32
157,157,159,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31-314,1992,18,18,1620,18.0,17,0.94,63,46,73.0,12,5,1,9,50.0,0,0,0,0,0.0,0,1,0,17.6,0.28,0.6,0.03,57,100,57.0,554,73,13.7,25.5,97,24.7,29.6,231,9,3.9,22,1.22,15.7,23,75,588.0,653.0,90.0,14007.0,10042.0,135.0,135.0,100.0,298.0,307.0,97.1,153.0,206.0,74.3,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,0.22,0.06,516.0,670.0,12.0,681.0,443.0,386.0,28.67,37.22,0.67,37.83,24.61,21.44
158,158,160,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34-001,1990,25,25,2250,25.0,24,0.96,94,69,79.8,12,5,8,7,28.0,6,5,1,0,16.7,2,2,0,29.5,0.25,5.5,0.22,122,287,42.5,790,89,29.0,32.0,125,46.4,38.6,223,6,2.7,19,0.76,14.8,58,229,726.0,919.0,79.0,19942.0,13652.0,117.0,117.0,100.0,360.0,366.0,98.4,246.0,429.0,57.3,0,0.2,0.0,-0.2,2.0,9.0,2.0,0.0,0.0,0.0,4.0,0.16,0.0,815.0,980.0,3.0,983.0,556.0,559.0,32.6,39.2,0.12,39.32,22.24,22.36
159,159,161,James Trafford,eng ENG,GK,Burnley,eng Premier League,21-151,2002,27,27,2430,27.0,60,2.22,162,104,66.0,3,4,20,2,7.4,5,5,0,0,0.0,0,10,2,53.2,0.3,-4.8,-0.18,132,562,23.5,1274,158,32.9,30.9,185,77.3,53.6,399,30,7.5,41,1.52,14.8,143,419,978.0,1470.0,66.5,22711.0,15734.0,314.0,319.0,98.4,433.0,446.0,97.1,226.0,686.0,32.9,0,0.0,0.1,0.0,0.0,24.0,1.0,0.0,5.0,1.0,7.0,0.26,0.04,998.0,1492.0,68.0,1560.0,971.0,896.0,36.96,55.26,2.52,57.78,35.96,33.19
160,160,162,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33-245,1990,22,22,1980,22.0,29,1.32,92,61,72.8,8,9,5,6,27.3,6,4,2,0,33.3,0,3,0,29.7,0.27,0.7,0.03,79,268,29.5,698,100,28.1,29.6,165,43.6,37.2,352,11,3.1,20,0.91,14.5,71,196,645.0,867.0,74.4,15274.0,9980.0,169.0,169.0,100.0,331.0,336.0,98.5,144.0,355.0,40.6,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,770.0,910.0,5.0,913.0,518.0,481.0,35.0,41.36,0.23,41.5,23.55,21.86
161,161,163,Stefano Turati,it ITA,GK,Frosinone,it Serie A,22-186,2001,24,24,2160,24.0,51,2.12,121,70,61.2,5,5,14,2,8.3,6,4,1,1,20.0,0,8,1,38.4,0.29,-11.6,-0.48,56,223,25.1,762,117,24.0,27.7,113,35.4,33.6,339,16,4.7,18,0.75,13.9,40,182,669.0,877.0,76.3,14451.0,10703.0,215.0,215.0,100.0,339.0,347.0,97.7,111.0,309.0,35.9,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,836.0,930.0,5.0,935.0,590.0,535.0,34.83,38.75,0.21,38.96,24.58,22.29
162,162,164,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29-259,1994,17,17,1530,17.0,28,1.65,80,52,67.5,4,5,8,2,11.8,2,2,0,0,0.0,1,4,0,22.1,0.26,-5.9,-0.35,126,280,45.0,436,99,42.7,35.7,136,69.1,47.0,296,30,10.1,18,1.06,13.3,93,186,398.0,578.0,68.9,12363.0,9869.0,87.0,87.0,100.0,147.0,151.0,97.4,162.0,330.0,49.1,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.24,0.0,489.0,611.0,6.0,616.0,319.0,230.0,28.76,35.94,0.35,36.24,18.76,13.53
164,164,166,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26-228,1997,27,27,2430,27.0,29,1.07,114,84,78.1,10,7,10,7,25.9,6,4,1,1,20.0,0,5,0,36.0,0.28,7.0,0.26,109,355,30.7,1354,142,22.4,27.6,118,44.1,39.9,419,25,6.0,76,2.81,18.0,52,303,1182.0,1481.0,79.8,26103.0,18814.0,363.0,364.0,99.7,576.0,593.0,97.1,238.0,510.0,46.7,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,4.0,0.15,0.04,957.0,1523.0,62.0,1583.0,959.0,1016.0,35.44,56.41,2.3,58.63,35.52,37.63
165,165,167,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,21-204,2002,12,12,1080,12.0,16,1.33,47,31,70.2,5,5,2,1,8.3,2,2,0,0,0.0,0,1,0,13.6,0.25,-2.4,-0.2,25,58,43.1,464,70,11.2,22.3,46,13.0,19.1,121,9,7.4,12,1.0,14.3,5,51,468.0,510.0,91.8,9107.0,6121.0,191.0,193.0,99.0,206.0,209.0,98.6,68.0,104.0,65.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.17,0.0,449.0,522.0,7.0,529.0,383.0,343.0,37.42,43.5,0.58,44.08,31.92,28.58
166,166,168,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,27-154,1996,26,26,2340,26.0,39,1.5,113,76,70.8,15,5,6,5,19.2,6,6,0,0,0.0,1,4,2,42.9,0.33,5.9,0.23,41,186,22.0,936,147,16.9,25.2,159,17.6,23.4,373,24,6.4,55,2.12,17.2,27,158,907.0,1100.0,82.5,17925.0,10746.0,290.0,292.0,99.3,511.0,527.0,97.0,99.0,268.0,36.9,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,911.0,1166.0,10.0,1176.0,692.0,655.0,35.04,44.85,0.38,45.23,26.62,25.19
169,169,171,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,29-133,1994,20,20,1800,20.0,35,1.75,85,51,61.2,2,8,10,3,15.0,2,2,0,0,0.0,1,1,1,33.6,0.37,-0.4,-0.02,115,303,38.0,567,103,43.2,36.6,113,51.3,41.9,250,26,10.4,29,1.45,16.6,57,244,465.0,686.0,67.8,13947.0,10481.0,82.0,83.0,98.8,192.0,196.0,98.0,189.0,397.0,47.6,0,0.0,0.1,0.0,1.0,11.0,0.0,0.0,1.0,0.0,9.0,0.45,0.0,585.0,711.0,18.0,731.0,406.0,341.0,29.25,35.55,0.9,36.55,20.3,17.05
170,170,172,Michael Zetterer,de GER,GK,Werder Bremen,de Bundesliga,28-241,1995,17,17,1530,17.0,20,1.18,72,53,75.0,6,6,5,5,29.4,2,2,0,0,0.0,0,3,1,22.1,0.3,3.1,0.18,93,199,46.7,613,117,28.1,32.6,81,33.3,36.3,250,23,9.2,18,1.06,14.7,26,172,565.0,700.0,80.7,16188.0,11075.0,69.0,70.0,98.6,265.0,272.0,97.4,231.0,352.0,65.6,0,0.2,0.1,-0.2,3.0,14.0,1.0,0.0,3.0,0.0,4.0,0.24,0.0,633.0,736.0,7.0,743.0,516.0,403.0,37.24,43.29,0.41,43.71,30.35,23.71
171,171,0,Matz Sels,be BEL,GK,Nott'ham Forest+Strasbourg,eng Premier League+fr Ligue 1,32-012,1992,24,24,2160,24.0,33,1.38,78,47,60.0,7,8,9,4,17.0,1,1,0,0,0.0,0,6,2,25.1,0.32,-5.9,-0.25,103,285,36.0,599,83,39.0,36.75,135,34.0,35.7,327,7,2.0,21,0.88,13.25,46,236,523.0,735.0,71.0,14121.0,9835.0,111.0,111.0,100.0,242.0,245.0,99.0,165.0,373.0,44.0,0,0.5,0.1,-0.5,1.0,13.0,2.0,0.0,0.0,0.0,2.0,1.58,0.0,679.0,778.0,7.0,785.0,517.0,402.0,480.96,545.33,5.54,550.88,371.38,285.0
